0;0;0;0.002683
0;0;0.002;0.002682959
0;0;0.002028222;0.002631802
0;0;0.002056444;0.002582767
0;0;0.002084667;0.002535664
0;0;0.002112889;0.002490333
0;0;0.002141111;0.002446636
0;0;0.002169333;0.002404453
0;0;0.002197556;0.002363679
0;0;0.002225778;0.002324222
0;0;0.002254;0.002286
0;0;0.002282222;0.00224894
0;0;0.002310444;0.002212977
0;0;0.002338667;0.002178051
0;0;0.002366889;0.00214411
0;0;0.002395111;0.002111106
0;0;0.002423333;0.002078995
0;0;0.002451556;0.002047736
0;0;0.002479778;0.002017293
0;0;0.002508;0.001987632
0;0;0.002536222;0.001958722
0;0;0.002564444;0.001930534
0;0;0.002592667;0.001903041
0;0;0.002620889;0.001876219
0;0;0.002649111;0.001850044
0;0;0.002677333;0.001824495
0;0;0.002705556;0.001799552
0;0;0.002733778;0.001775196
0;0;0.002762;0.00175141
0;0;0.002790222;0.001728176
0;0;0.002818444;0.001705481
0;0;0.002846667;0.001683308
0;0;0.002874889;0.001661645
0;0;0.002903111;0.001640478
0;0;0.002931333;0.001619794
0;0;0.002959556;0.001599584
0;0;0.002987778;0.001579834
0;0;0.003016;0.001560536
0;0;0.003044222;0.001541679
0;0;0.003072444;0.001523253
0;0;0.003100667;0.001505251
0;0;0.003128889;0.001487663
0;0;0.003157111;0.001470482
0;0;0.003185333;0.001453699
0;0;0.003213556;0.001437308
0;0;0.003241778;0.001421301
0;0;0.00327;0.001405673
0;0;0.003298222;0.001390415
0;0;0.003326444;0.001375524
0;0;0.003354667;0.001360992
0;0;0.003382889;0.001346815
0;0;0.003411111;0.001332986
0;0;0.003439333;0.001319502
0;0;0.003467556;0.001306356
0;0;0.003495778;0.001293545
0;0;0.003524;0.001281064
0;0;0.003552222;0.001268909
0;0;0.003580444;0.001257076
0;0;0.003608667;0.001245561
0;0;0.003636889;0.00123436
0;0;0.003665111;0.00122347
0;0;0.003693333;0.001212887
0;0;0.003721556;0.001202608
0;0;0.003749778;0.00119263
0;0;0.003778;0.001182949
0;0;0.003806222;0.001173564
0;0;0.003834444;0.001164471
0;0;0.003862667;0.001155668
0;0;0.003890889;0.001147151
0;0;0.003919111;0.00113892
0;0;0.003947333;0.00113097
0;0;0.003975556;0.001123302
0;0;0.004003778;0.001115911
0;0;0.004032;0.001108796
0;0;0.004060222;0.001101956
0;0;0.004088444;0.001095388
0;0;0.004116667;0.00108909
0;0;0.004144889;0.001083062
0;0;0.004173111;0.001077301
0;0;0.004201333;0.001071806
0;0;0.004229556;0.001066576
0;0;0.004257778;0.001061609
0;0;0.004286;0.001056903
0;0;0.004314222;0.001052459
0;0;0.004342444;0.001048275
0;0;0.004370667;0.001044349
0;0;0.004398889;0.001040681
0;0;0.004427111;0.001037269
0;0;0.004455333;0.001034114
0;0;0.004483556;0.001031214
0;0;0.004511778;0.001028568
0;0;0.00454;0.001026176
0;0;0.004568222;0.001024038
0;0;0.004596444;0.001022152
0;0;0.004624667;0.001020519
0;0;0.004652889;0.001019137
0;0;0.004681111;0.001018008
0;0;0.004709333;0.001017129
0;0;0.004737556;0.001016502
0;0;0.004765778;0.001016125
0;0;0.004794;0.001016
0;0;0.014954;0.001016
0;0;0.014982222;0.001016125
0;0;0.015010444;0.001016502
0;0;0.015038667;0.001017129
0;0;0.015066889;0.001018008
0;0;0.015095111;0.001019137
0;0;0.015123333;0.001020519
0;0;0.015151556;0.001022152
0;0;0.015179778;0.001024038
0;0;0.015208;0.001026176
0;0;0.015236222;0.001028568
0;0;0.015264444;0.001031214
0;0;0.015292667;0.001034114
0;0;0.015320889;0.001037269
0;0;0.015349111;0.001040681
0;0;0.015377333;0.001044349
0;0;0.015405556;0.001048275
0;0;0.015433778;0.001052459
0;0;0.015462;0.001056903
0;0;0.015490222;0.001061609
0;0;0.015518444;0.001066576
0;0;0.015546667;0.001071806
0;0;0.015574889;0.001077301
0;0;0.015603111;0.001083062
0;0;0.015631333;0.00108909
0;0;0.015659556;0.001095388
0;0;0.015687778;0.001101956
0;0;0.015716;0.001108796
0;0;0.015744222;0.001115911
0;0;0.015772444;0.001123302
0;0;0.015800667;0.00113097
0;0;0.015828889;0.00113892
0;0;0.015857111;0.001147151
0;0;0.015885333;0.001155668
0;0;0.015913556;0.001164471
0;0;0.015941778;0.001173564
0;0;0.01597;0.001182949
0;0;0.015998222;0.00119263
0;0;0.016026444;0.001202608
0;0;0.016054667;0.001212887
0;0;0.016082889;0.00122347
0;0;0.016111111;0.00123436
0;0;0.016139333;0.001245561
0;0;0.016167556;0.001257076
0;0;0.016195778;0.001268909
0;0;0.016224;0.001281064
0;0;0.016252222;0.001293545
0;0;0.016280444;0.001306356
0;0;0.016308667;0.001319502
0;0;0.016336889;0.001332986
0;0;0.016365111;0.001346815
0;0;0.016393333;0.001360992
0;0;0.016421556;0.001375524
0;0;0.016449778;0.001390415
0;0;0.016478;0.001405673
0;0;0.016506222;0.001421301
0;0;0.016534444;0.001437308
0;0;0.016562667;0.001453699
0;0;0.016590889;0.001470482
0;0;0.016619111;0.001487663
0;0;0.016647333;0.001505251
0;0;0.016675556;0.001523253
0;0;0.016703778;0.001541679
0;0;0.016732;0.001560536
0;0;0.016760222;0.001579834
0;0;0.016788444;0.001599584
0;0;0.016816667;0.001619794
0;0;0.016844889;0.001640478
0;0;0.016873111;0.001661645
0;0;0.016901333;0.001683308
0;0;0.016929556;0.001705481
0;0;0.016957778;0.001728176
0;0;0.016986;0.00175141
0;0;0.017014222;0.001775196
0;0;0.017042444;0.001799552
0;0;0.017070667;0.001824495
0;0;0.017098889;0.001850044
0;0;0.017127111;0.001876219
0;0;0.017155333;0.001903041
0;0;0.017183556;0.001930534
0;0;0.017211778;0.001958722
0;0;0.01724;0.001987632
0;0;0.017268222;0.002017293
0;0;0.017296444;0.002047736
0;0;0.017324667;0.002078995
0;0;0.017352889;0.002111106
0;0;0.017381111;0.00214411
0;0;0.017409333;0.002178051
0;0;0.017437556;0.002212977
0;0;0.017465778;0.00224894
0;0;0.017494;0.002286
0;0;0.017522222;0.002324222
0;0;0.017550444;0.002363679
0;0;0.017578667;0.002404453
0;0;0.017606889;0.002446636
0;0;0.017635111;0.002490333
0;0;0.017663333;0.002535664
0;0;0.017691556;0.002582767
0;0;0.017719778;0.002631802
0;0;0.017748;0.002682959
0;0;0.019748;0.002683
